gene_name,TCGA-P8-A5KC-01,TCGA-P8-A5KD-01,TCGA-P8-A6RX-01,TCGA-P8-A6RY-01,TCGA-PR-A5PF-01,TCGA-PR-A5PG-01,TCGA-PR-A5PH-01,TCGA-QR-A6GO-01,TCGA-QR-A6GT-01,TCGA-QR-A6GU-01,TCGA-QR-A6GZ-01,TCGA-QR-A6H2-01,TCGA-QR-A70W-01,TCGA-QT-A5XJ-01,TCGA-QT-A5XK-01,TCGA-QT-A5XL-01,TCGA-QT-A5XM-01,TCGA-QT-A5XN-01,TCGA-QT-A5XO-01,TCGA-QT-A5XP-01,TCGA-QT-A69Q-01,TCGA-QT-A7U0-01,TCGA-RT-A6Y9-01,TCGA-RT-A6YA-01,TCGA-RT-A6YC-01,TCGA-RW-A67V-01,TCGA-RW-A67X-01,TCGA-RW-A680-01,TCGA-RW-A681-01,TCGA-RW-A685-01,TCGA-RW-A688-01,TCGA-RW-A689-01,TCGA-RW-A68A-01,TCGA-RW-A68B-01,TCGA-RW-A68C-01,TCGA-RW-A68D-01,TCGA-RW-A68F-01,TCGA-RW-A68G-01,TCGA-RW-A8AZ-01,TCGA-RX-A8JQ-01,TCGA-S7-A7WL-01,TCGA-S7-A7WM-01,TCGA-S7-A7WN-01,TCGA-S7-A7WP-01,TCGA-S7-A7WQ-01,TCGA-S7-A7WR-01,TCGA-S7-A7WU-01,TCGA-S7-A7WV-01,TCGA-S7-A7WW-01,TCGA-S7-A7WX-01,TCGA-S7-A7X0-01,TCGA-S7-A7X1-01,TCGA-S7-A7X2-01,TCGA-SA-A6C2-01,TCGA-SP-A6QH-01,TCGA-SP-A6QJ-01,TCGA-SR-A6MQ-01,TCGA-SR-A6MX-01,TCGA-SR-A6MY-01,TCGA-SR-A6MZ-01,TCGA-TT-A6YN-01,TCGA-W2-A7HC-01,TCGA-W2-A7HF-01,TCGA-WB-A80Q-01,TCGA-WB-A814-01,TCGA-WB-A815-01,TCGA-WB-A817-01,TCGA-WB-A818-01,TCGA-WB-A819-01,TCGA-WB-A81G-01,TCGA-WB-A81M-01,TCGA-WB-A81P-01,TCGA-WB-A81S-01,TCGA-WB-A81T-01,TCGA-WB-A81V-01,TCGA-WB-A81W-01
STRADA,4.061,3.4102,4.0722,3.6646,4.5547,3.8925,4.281,4.0375,4.0064,3.6816,3.8259,4.1103,4.034,3.6994,4.0824,4.0242,4.1294,3.2722,4.0985,4.2965,3.4543,3.9299,4.2072,2.7336,3.6451,3.5262,3.4752,3.6393,4.2601,4.0584,3.9534,3.795,4.366,4.0748,3.705,4.2495,3.5009,3.6324,3.3464,3.838,3.1112,3.4277,3.6578,3.7646,3.4713,4.2862,4.1327,3.7367,3.9232,4.1392,3.9374,3.3883,3.8451,3.928,4.2601,3.9318,4.0348,4.2899,3.8866,4.298,4.067,4.0445,4.8895,3.9147,3.9543,4.3263,3.8837,3.9992,4.0073,4.3364,4.0251,3.835,3.9765,4.1449,3.927,4.8043
STRADB,3.4411,3.907,4.7044,3.9496,3.4843,3.9108,3.3759,3.7625,2.4063,3.4224,3.4933,4.1103,4.3278,2.7847,4.0313,2.9544,4.4667,3.1829,4.0073,3.8421,3.3492,3.6335,4.1836,3.4075,4.0304,4.3075,3.5349,4.1318,4.506,4.6888,3.5971,4.538,3.3717,3.6277,4.0593,4.4074,3.5718,4.2472,2.2603,3.7561,4.4836,3.2856,4.2728,3.5349,4.4149,3.6405,3.8541,3.1079,3.9956,3.3535,3.6172,4.3104,3.4635,2.8936,2.5658,4.4842,3.644,3.9728,4.5491,4.1748,3.5584,4.2056,4.2593,3.3032,3.9002,4.5772,4.5958,3.1685,4.1269,4.1852,4.4938,3.5645,3.7804,4.439,4.2526,4.0867
SUCNR1,-4.6082,-1.3921,-2.3884,-4.6082,-6.5064,-5.0116,-5.5735,-5.0116,-0.9971,-4.6082,-4.6082,-9.9658,-6.5064,-6.5064,-2.7274,-3.6259,-1.9942,-6.5064,-4.6082,-3.3076,-1.8836,-2.9324,-2.8262,-1.9942,-1.8836,-6.5064,-3.6259,-4.2934,-9.9658,-4.035,-9.9658,-3.6259,-5.5735,-4.6082,-4.035,-1.3921,-5.5735,-2.3147,-5.5735,-1.685,-4.2934,-4.035,-3.6259,-4.2934,-2.0529,-3.1714,-1.3548,-0.6873,-3.1714,-1.685,-4.035,-5.0116,-1.9379,-4.2934,-9.9658,-4.035,-5.0116,-1.1172,-2.3884,-1.5522,-3.816,-2.1779,-4.6082,-5.0116,-3.0469,-5.0116,-2.7274,-3.816,-1.8314,1.0847,-6.5064,-3.1714,-0.8339,-3.6259,-2.9324,-5.5735
SUFU,2.3843,2.0946,2.1541,0.6332,1.5563,1.46,1.8201,0.9716,2.3308,1.9931,2.2113,0.547,0.8164,2.7314,1.6649,2.6114,1.2576,0.5955,1.0711,0.9642,1.3051,1.3791,0.9789,0.6969,0.7233,0.8647,1.6649,1.2934,1.4011,1.1641,1.6785,1.0573,1.9749,2.4623,2.1114,2.0325,1.334,0.9038,0.24,1.7786,0.9419,1.1316,0.688,2.1345,2.3048,1.9226,1.7185,1.5013,1.4652,1.7316,2.0465,2.3135,1.4494,1.8119,2.8178,1.1117,1.7273,2.1606,1.8201,1.9564,1.5465,1.7532,2.5585,0.8408,1.7185,1.6512,1.0079,1.3109,1.5064,2.1213,0.9568,1.6045,1.46,1.4174,1.0779,1.2756
SUGT1,4.2987,4.4855,4.7258,4.0091,4.9855,4.5577,4.6826,4.6838,4.722,3.9874,4.5154,4.499,4.1417,3.831,4.7672,4.5754,5.0157,4.7491,4.2586,5.1815,4.441,4.4324,4.6479,3.8136,4.366,3.5212,4.3896,4.0251,3.3591,4.9787,5.213,4.9175,4.3162,4.6894,4.4061,4.7323,4.4861,4.4549,4.1604,4.2987,5.2153,4.3349,3.9663,4.845,4.5374,4.8684,4.5186,4.466,4.1302,5.0562,4.783,4.7192,5.1514,4.8299,4.6242,4.6999,4.6617,3.38,4.5784,4.9444,5.1215,4.5236,4.3184,3.0038,4.8079,4.7544,4.6171,5.1627,4.8915,4.5988,4.677,4.3992,4.0679,4.6206,4.309,4.8992
SYK,-0.2328,1.3225,0.3685,-1.4699,-1.5522,-0.7588,-1.5105,0.058,1.9859,-0.5125,0.4865,-1.6394,-1.3548,0.9789,0.9716,1.2333,0.8726,-1.4305,0.0014,0.6969,0.9343,0.4967,0.2881,-0.3383,-0.2328,-1.5522,1.4547,-2.5479,-2.9324,0.434,-1.1488,0.1519,-1.2828,-1.3183,0.4967,-0.9406,-1.5105,-0.5756,-0.7834,0.1519,-0.6193,0.4552,-0.0574,0.24,1.4335,0.2154,-0.013,3.0515,0.8805,1.4281,1.0642,0.9115,0.7832,-1.3921,-0.6643,0.1648,0.058,0.2522,0.099,1.4388,-0.4719,1.3283,0.4865,-1.6394,0.4233,0.1648,-0.1345,0.9716,1.0293,0.2154,-2.3147,-0.3752,0.4552,0.7146,-0.7346,-0.3022
SYNGAP1,2.7572,4.3709,3.2617,3.0927,2.4883,3.2112,2.6602,3.8739,2.9747,2.9413,2.3077,3.3675,2.9618,4.0994,3.2205,3.1245,2.6161,4.5123,3.1327,1.9302,3.6827,3.5136,3.4661,2.9562,3.6018,2.1541,2.7117,1.9859,4.5946,3.002,3.2158,2.8799,3.0323,3.2781,2.9071,3.5971,2.971,2.0569,2.6232,3.3235,3.3177,3.9384,3.5899,3.325,3.1987,3.3407,3.309,2.1378,2.7379,2.9071,3.1924,3.4344,2.2051,4.0515,2.3536,2.9692,5.0717,4.1915,3.4451,3.2174,3.6148,3.0757,4.4263,2.3135,2.5437,3.0791,2.4412,3.2328,3.1669,3.3506,4.8385,3.9974,4.041,3.7421,2.4465,3.3535
TAB1,3.1669,2.4412,2.9262,1.4441,1.9859,2.3479,2.8301,2.4117,3.3492,2.7139,3.1045,2.3308,2.0742,4.2181,1.949,2.9262,2.3451,1.8201,2.1378,1.4065,2.233,2.8502,2.5313,1.8323,1.2875,2.5511,2.8858,2.8034,2.7205,2.9186,2.6418,2.1509,3.0234,3.0199,2.9948,2.8936,2.5363,2.7422,2.1988,2.7401,1.4228,1.7489,1.9188,2.7444,2.77,2.2603,3.0978,2.5213,2.7073,2.2663,2.96,3.222,2.1574,2.7889,3.7888,2.1147,2.2603,3.7593,2.6487,2.9655,2.9013,2.2299,2.9674,2.7615,2.9562,2.3677,2.4701,2.0569,2.8014,3.3293,2.2543,2.6325,2.5585,2.2723,2.6441,2.4544
TAB2,4.0977,3.5498,3.66,3.417,4.2427,3.4726,4.067,3.5224,4.0773,4.1962,3.2002,3.3925,2.004,4.5286,4.2691,3.9147,3.8983,2.8936,4.0523,3.7259,4.2158,4.2281,3.728,3.1261,4.2289,2.3019,3.1588,3.1327,4.0909,3.3842,3.7982,4.0765,4.4067,4.0688,3.551,4.2495,3.7815,3.0145,3.6759,3.8954,3.7603,3.1129,2.9071,3.6451,3.8075,3.4726,3.4197,3.483,3.3177,3.7389,3.9682,3.5994,3.5791,4.1119,3.2722,3.695,4.445,3.5608,4.0994,3.9774,4.3534,3.2572,3.958,2.8994,3.4464,3.8279,3.2557,4.0082,3.3192,4.2297,4.7236,3.9127,3.5839,3.1195,3.8013,4.0679
TAB3,2.2901,2.081,1.8036,1.4756,1.9111,1.8078,1.7995,1.3283,1.7403,1.7954,1.0433,1.0151,0.9642,3.0127,1.8484,1.4911,1.8996,1.614,1.9786,1.8119,1.9264,2.5756,1.7744,1.0503,1.9415,0.6332,1.1577,0.1776,2.9893,1.2576,1.5806,1.334,1.6093,1.6045,1.5165,2.1957,1.6466,1.1184,1.642,1.9415,1.8643,1.4011,1.3454,2.2019,1.9822,2.0004,1.5266,1.4962,1.412,1.4494,1.6281,1.5563,1.0151,2.5188,1.125,1.1706,2.296,2.1476,2.1411,1.4065,1.7446,1.9895,2.0465,0.8082,1.4281,1.4547,2.4701,1.8201,1.4388,1.5563,2.6325,1.9859,1.8683,1.7617,1.0915,1.674
TACR1,-1.0262,-3.6259,-1.5522,-4.6082,-0.4131,-6.5064,-2.0529,-3.0469,-5.5735,-3.3076,-1.4699,-2.3147,-4.2934,-0.5125,-3.458,-5.0116,-1.4699,-6.5064,-4.2934,0.5859,-3.458,-9.9658,-3.1714,-0.9132,-6.5064,-9.9658,-2.4659,-6.5064,-9.9658,-3.1714,-4.6082,-3.816,-3.6259,-6.5064,-2.1779,-1.7809,-4.6082,-1.8836,-4.2934,-4.6082,-1.6394,-3.1714,-4.2934,-3.6259,-3.1714,-4.2934,-3.6259,-2.1779,-3.1714,-3.1714,-0.6643,-0.8599,-3.6259,-6.5064,-1.2481,-4.035,-3.1714,-3.0469,-4.2934,-0.9971,-3.458,-2.3147,-2.5479,0.4967,-5.0116,-1.0262,-2.6349,-3.0469,-1.2142,-1.9379,-4.6082,-1.3548,-1.5951,-3.458,-2.3884,-2.9324
TACR2,-1.7809,-2.3147,-1.0862,-5.0116,-2.6349,-2.0529,-2.7274,-4.035,-2.2447,-2.3884,-1.2481,-1.0862,-4.6082,-0.2845,-1.9379,-1.685,-1.9942,-1.8836,-1.9379,-1.1488,-1.4305,-2.7274,-2.5479,-0.9406,-2.1779,-2.7274,-1.0559,-5.0116,-3.1714,-1.9379,-1.3183,-1.3921,-1.4699,-0.9971,-1.2828,-1.5522,-3.6259,-4.035,-3.3076,-2.3884,-1.1811,-1.4699,-2.3884,-1.0862,-1.685,-1.9379,-3.1714,-1.3183,-1.685,-2.4659,-2.114,-2.0529,-1.7322,-2.0529,-0.3022,-2.0529,-2.6349,-5.0116,-2.0529,-1.1172,-1.7322,-1.8836,-2.5479,-3.3076,-1.3548,-3.0469,-0.5543,-1.7322,-1.5105,-2.8262,-1.2481,-1.5951,-1.9379,-3.3076,-1.9379,-2.6349
TACR3,-9.9658,-9.9658,-9.9658,-9.9658,-4.6082,-6.5064,-6.5064,-5.5735,-9.9658,-5.5735,-9.9658,-9.9658,-9.9658,-3.816,-9.9658,-9.9658,-9.9658,-9.9658,-6.5064,-4.6082,-9.9658,-9.9658,-6.5064,-9.9658,-6.5064,-6.5064,-9.9658,-4.6082,-9.9658,-3.458,-5.5735,-6.5064,-9.9658,-9.9658,-6.5064,-6.5064,-5.0116,-9.9658,-9.9658,-4.6082,-4.2934,-5.5735,-9.9658,-9.9658,-6.5064,-9.9658,-9.9658,-9.9658,-9.9658,-6.5064,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-4.6082,-5.5735,-6.5064,-6.5064,-6.5064,-9.9658,-6.5064,-9.9658,-9.9658,-6.5064,-6.5064,-5.5735,-6.5064,-6.5064,-5.0116,-6.5064,-9.9658,-5.5735
TANK,4.1954,4.3285,3.7335,3.8571,3.9654,4.2773,4.0688,3.9308,3.6972,3.9892,3.449,2.3164,3.5111,4.6065,4.2142,3.868,4.1962,3.6669,3.869,4.2541,3.7593,3.755,4.4243,3.6347,4.0506,3.1162,3.2557,2.6533,4.0392,3.5839,3.6463,4.0488,3.8905,3.8778,3.6125,4.1939,4.0593,3.8054,3.4804,4.3364,3.6347,3.8044,4.2877,4.1812,4.0515,4.4176,4.1595,4.0901,3.832,3.8837,3.5851,3.4739,3.7138,4.1579,3.4791,4.0909,3.97,2.6302,4.0171,3.9002,4.0926,4.0627,4.0688,3.1311,3.7237,4.1539,4.2381,4.0541,4.2343,3.6771,4.1523,4.0892,4.0679,4.1019,3.9223,4.2593
TAOK1,3.0056,3.5559,2.4063,2.1988,2.7183,3.3264,2.4008,2.5561,2.8974,2.9765,1.816,2.0844,2.5511,3.345,3.1011,2.5087,3.3076,2.2513,3.2511,1.5563,2.9692,3.0893,2.909,1.3511,3.1278,2.3135,1.5661,1.9675,3.4791,1.6695,1.7532,1.7786,3.0791,3.1228,2.0183,3.011,2.753,2.2813,2.3451,3.1491,2.3926,1.6281,2.9167,2.8936,2.5731,3.074,2.6783,2.3048,2.2901,2.5876,2.4985,1.6374,2.167,2.9148,2.0673,2.6579,3.5424,3.0961,2.8936,2.5462,3.4583,2.8701,2.8602,1.8918,2.0325,2.4198,2.8562,2.2663,2.791,2.7161,3.7464,2.3981,2.651,3.1908,2.3423,3.0706
TAOK2,5.0401,4.7544,4.2691,4.0549,4.2025,4.9402,4.8012,4.892,4.359,4.5367,4.6089,4.8243,4.7258,4.7856,5.0773,4.9374,4.3814,4.6183,4.6651,4.2111,4.2103,4.7132,4.6387,4.5898,4.048,4.1086,4.4906,4.3435,5.0972,4.7176,5.2308,4.6854,5.3723,4.9746,5.0184,4.7835,4.6124,4.3499,4.2111,4.9631,4.251,4.523,4.443,4.9814,4.854,4.8778,4.8207,3.5971,4.4549,4.9937,5.0184,5.2843,5.0947,4.4764,5.0326,4.9668,5.1035,4.7677,4.4142,5.073,5.1799,4.8248,5.1086,4.4726,4.7404,5.0409,4.8535,4.9792,5.1161,4.9482,5.0985,5.0747,4.3814,5.1198,4.9982,5.0005
TAOK3,3.8896,4.5299,3.5657,3.1924,3.5009,3.5287,3.8925,3.9589,3.7291,3.4843,2.8661,2.8158,3.0002,3.794,3.7269,3.8857,4.0756,3.741,3.9608,4.0073,4.5503,4.1571,4.0713,2.8681,2.7551,2.4279,2.8381,2.3592,3.9299,3.4817,4.225,3.7614,3.7582,4.2358,3.6994,4.0001,3.2959,2.4831,3.5827,4.2134,3.9838,3.2405,4.1027,4.061,4.0765,4.3285,3.4129,3.1212,3.3003,3.4894,3.6054,3.7072,3.1908,3.9185,2.6579,3.0145,3.9194,3.835,3.7453,4.0198,4.3779,3.6883,3.8915,3.1685,3.6266,2.96,3.4411,4.4169,4.2142,4.061,3.9838,3.8013,4.5976,4.0427,2.7805,3.6827
TBC1D1,4.9222,4.5503,5.1819,3.9289,4.7302,4.2419,4.9865,3.8798,5.4631,4.5681,5.8395,2.9875,4.225,4.0807,4.2884,5.381,4.551,3.6077,3.5411,4.0662,3.2766,3.9983,4.1145,4.1002,2.7551,4.3667,5.0751,5.3399,5.2242,3.8886,3.833,3.6359,4.1668,3.8481,5.2502,4.7203,3.8033,4.0136,3.4075,4.6479,2.7993,4.1498,4.0233,4.9769,5.2529,4.5129,4.2001,5.717,4.1194,4.0567,4.864,4.9991,4.6206,4.6376,7.4222,4.4964,4.2965,4.6165,4.6218,4.3009,3.6703,4.1228,4.6787,3.3105,4.9069,3.867,4.2818,3.6219,4.4803,4.8059,2.6348,3.9571,3.6714,4.2691,3.9147,4.1376
TBC1D4,1.46,3.3435,2.328,1.1316,1.4065,3.6006,2.7444,2.6418,2.828,3.1195,1.8201,1.4065,1.9302,3.6872,1.8957,2.1638,2.9562,2.3788,3.1781,2.8681,1.8524,2.7117,2.0395,1.3956,2.1925,1.6045,1.8957,2.2513,1.9377,2.982,3.5899,1.9264,2.5061,2.5288,1.9034,4.711,4.2064,2.2237,1.0007,2.7508,2.2206,1.6604,3.3364,3.0252,2.3536,3.1311,1.2271,1.9931,2.4649,1.6558,2.8542,2.2299,1.8564,2.3788,1.595,1.8564,3.162,4.1962,2.1894,3.011,2.971,2.828,2.7784,-0.8599,1.6785,1.0779,3.834,2.6232,2.8137,4.3569,2.6302,1.3397,2.6464,3.2236,2.3135,2.4144
TBC1D7,3.5098,3.4048,3.4277,2.7679,3.0637,3.7857,2.651,3.4752,3.4048,2.4439,3.2205,3.9166,3.1749,3.6113,3.0411,3.716,2.9262,2.7636,2.727,3.2496,2.7826,2.5756,3.2174,2.7721,3.0463,2.7805,3.9974,3.1955,3.1939,3.2722,2.8916,3.6759,3.1924,2.9525,3.5947,3.0927,2.7292,3.0671,3.1797,2.7826,3.1129,3.0234,3.4569,3.6428,3.6703,3.1924,2.8402,4.1716,3.0323,3.3661,2.7784,3.8798,3.5994,2.3843,3.1327,2.9109,2.7183,1.7273,3.1095,2.8381,3.0163,3.4907,2.8462,2.8502,3.1653,3.47,2.8562,3.3521,3.6113,2.1247,2.93,2.6579,2.5585,3.2929,3.2841,2.8641
TBK1,3.5982,3.9947,2.9911,2.9488,4.2921,3.8279,3.9737,3.7982,3.2018,3.2841,3.136,2.6371,3.3563,2.8034,3.869,3.4277,3.6578,3.2766,4.0037,3.97,4.1368,3.4713,4.1628,3.4958,4.0401,2.296,2.9544,2.496,3.6266,3.3321,3.4007,3.421,3.5111,3.7443,3.616,5.1023,3.1588,2.6984,3.027,3.8013,3.0961,3.0533,3.2647,3.5436,3.8749,3.9654,3.3633,2.9802,2.9413,3.7389,3.5387,3.5669,3.5887,3.7006,2.6161,3.716,3.4543,3.6393,3.2466,3.8279,3.9901,3.9099,3.9012,3.1604,3.242,3.8866,3.3717,3.8269,3.9147,3.9175,4.0436,3.6555,3.402,3.7345,3.4437,4.14
TBKBP1,2.7117,3.2359,2.4701,2.1411,3.1892,2.0912,2.9224,2.872,3.2267,2.6556,2.5804,1.7446,2.118,3.1261,2.2144,3.1733,2.5163,1.7995,2.3592,2.2391,1.46,2.1702,2.3677,1.2147,2.496,1.8242,2.0254,2.7721,2.8502,1.5998,2.5924,2.4571,2.9469,2.9167,2.233,2.1378,2.128,1.4859,1.6512,2.6533,2.2391,2.7183,2.0946,1.5709,2.7095,2.9525,2.6693,2.1444,2.3732,2.7139,3.1212,2.5011,2.3479,2.4412,2.9356,2.6418,2.7401,3.325,2.8462,2.2872,2.9394,2.4597,3.2707,2.1894,1.4388,2.6067,1.6234,2.77,2.5996,3.3938,2.5683,2.9544,1.9895,2.9544,1.816,3.0706
TBL1X,1.7954,1.8683,4.1327,1.8444,2.2452,-0.7346,1.9302,1.4174,4.0985,4.7071,3.3293,1.934,-1.3183,3.5086,1.8762,3.9728,2.4649,1.595,1.9786,1.5709,-0.1828,3.958,2.4117,1.2875,-0.1993,0.9038,3.3535,4.504,3.4304,2.1894,3.1556,1.0711,2.4883,2.0638,3.5312,4.5675,4.7388,1.2815,1.6327,2.5634,2.2113,1.692,0.679,3.5411,3.834,3.1876,2.8877,2.0569,2.2543,0.6517,4.1595,3.8116,1.8722,2.7139,4.2134,1.3109,2.727,4.5614,1.7828,2.081,1.8918,1.7828,2.4883,0.346,3.2707,1.5115,1.7141,1.7912,2.5634,4.7846,1.4704,2.3019,2.0946,1.6964,0.9038,1.8762
TBL1XR1,4.1788,3.8511,3.5287,3.5608,3.6089,4.3883,4.0833,3.3235,3.4075,3.6277,3.2143,3.0376,2.9413,4.1111,3.6136,3.7961,3.3521,4.2312,3.8621,4.067,4.8939,4.5473,3.668,3.7762,4.3349,3.5706,3.0481,1.8078,4.3958,3.1556,3.3206,3.9421,4.0091,3.9974,3.3605,4.1368,3.5073,3.5572,3.6042,4.66,3.7741,3.9185,4.0977,3.6054,3.4088,3.831,4.1019,3.5461,3.9561,3.3897,3.7345,3.2988,3.0927,4.2243,3.6066,2.9966,3.4713,2.9911,3.6136,3.5312,3.8964,3.3856,3.9819,2.8681,3.2143,3.9365,4.1103,3.5971,3.8187,2.872,4.7388,4.6821,3.9636,3.5262,4.1269,3.7773
TBL1Y,-6.5064,-9.9658,-6.5064,-6.5064,-9.9658,-9.9658,-2.2447,-6.5064,-9.9658,-6.5064,-6.5064,-9.9658,-9.9658,-9.9658,-9.9658,-4.6082,-6.5064,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-6.5064,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-5.0116,-9.9658,-9.9658,-6.5064,-6.5064,-6.5064,-9.9658,-5.0116,-9.9658,-9.9658,-5.5735,-9.9658,-9.9658,-9.9658,-9.9658,-4.6082,-9.9658,-6.5064,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-6.5064,-9.9658,-9.9658,-9.9658,-9.9658,-5.5735,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658
TBX3,1.7744,2.7161,0.4657,3.3134,2.5707,1.4494,1.8036,1.0847,-0.8339,2.651,1.4281,3.7259,1.2756,1.1447,2.3871,-0.013,1.3679,2.3077,3.5608,2.9243,0.9343,1.0983,3.2359,0.7493,0.7493,-2.2447,0.1388,2.651,3.3521,4.402,2.7183,2.167,3.7846,3.4635,0.9191,1.6558,0.8883,4.518,1.7828,1.5115,1.334,3.506,1.0711,1.7617,1.1897,3.1475,3.4075,2.9966,3.7443,2.6873,-0.3022,1.8683,3.0978,-3.458,1.7403,2.1213,3.7794,1.2636,1.4174,5.149,3.4331,-0.0574,3.4318,-0.3752,0.6517,1.6234,5.0734,4.47,2.9581,2.5288,2.4386,5.6442,1.4911,4.8817,2.0147,4.5976
TBXA2R,1.5854,-0.013,2.3649,0.4657,1.1577,-0.3383,2.3677,0.9343,2.4063,1.1447,3.2856,0.058,-1.3548,2.1988,0.2642,2.9802,0.517,0.2881,0.547,0.679,0.3685,0.1903,0.1519,2.3732,-0.0877,-0.394,2.3649,2.3451,-1.9379,0.4761,-1.7809,0.7407,0.4125,0.24,2.7249,0.8408,-0.1828,1.683,0.3346,0.2762,-1.6394,1.0573,0.3907,1.8323,2.3649,0.5666,1.0293,2.0147,1.9895,0.2154,2.0465,2.8096,0.8647,0.8082,4.4223,0.5568,0.0718,0.6425,0.6145,1.8119,0.537,0.5568,0.2998,2.0946,1.595,0.9419,1.5316,-0.5973,0.4016,1.6045,-0.8339,0.8961,1.1897,0.7832,1.0079,-0.3752
TCF3,3.8719,3.5803,4.1547,2.8055,3.0671,3.3619,3.3577,3.4424,4.5161,3.3856,4.2243,4.1335,3.6894,4.2495,3.6301,4.4719,2.9911,3.6266,3.38,3.3577,3.4984,3.4411,3.6266,4.6195,3.186,3.6006,4.2936,3.8551,4.3435,3.7171,3.2959,3.2677,4.0313,3.8827,4.0454,3.5287,3.3032,3.6861,3.3925,3.7762,3.1987,3.7888,3.3003,4.4861,4.5644,3.3828,3.6623,4.4881,3.9478,3.6916,3.6861,4.018,3.3717,3.4739,4.5589,3.2796,3.9299,3.9468,3.2826,3.6018,3.2737,3.7961,4.0198,3.6872,3.6219,4.1103,3.4129,3.2602,3.7507,3.9223,4.2855,3.6566,3.9478,3.4843,3.9524,3.6277
TCF7,2.0776,2.7805,1.0779,1.4756,2.9186,1.9786,3.5682,1.8957,-0.4325,-1.3548,0.3346,1.8683,0.24,-2.2447,3.5473,0.9343,1.9822,1.3225,0.7916,1.105,0.1519,3.245,0.1257,4.2669,1.7489,-0.7588,0.8647,-2.2447,0.9642,2.1476,-0.4521,0.8164,2.9281,4.0082,-0.5332,2.05,0.058,0.6239,1.6466,2.0878,1.2576,2.2391,1.9226,1.6234,-0.6416,1.3956,1.5115,1.1316,-0.0574,2.8341,1.614,-0.0277,2.6624,2.5876,-0.0725,2.3135,2.3077,-0.394,1.8762,3.8521,0.8164,1.3846,3.1344,1.6093,2.667,-0.013,0.517,2.5288,2.6464,0.0718,0.5763,2.8622,0.9789,2.2513,2.3394,3.1556
TCF7L1,3.2359,0.8647,1.8643,1.2085,1.5115,-0.0425,2.0254,1.6234,2.7679,1.3511,3.3192,0.688,0.7832,0.0158,2.0218,2.9071,1.4547,1.816,1.4756,0.9568,1.9601,1.5115,0.3346,2.3366,1.105,-1.4699,2.3308,1.46,-1.8836,1.2455,0.688,1.0363,0.8082,1.0007,2.7029,2.4544,0.24,1.2636,1.4441,1.4228,0.9789,1.7229,0.3907,1.5514,2.3337,1.3623,2.1957,3.1669,2.561,1.2085,2.9674,2.7763,1.4494,4.0392,4.696,1.9895,3.2677,1.8643,1.4065,2.0465,1.1316,1.4962,1.7273,2.0289,1.334,2.2299,0.9191,0.4016,1.3511,2.2723,-1.3183,1.6374,1.4494,1.0983,1.5998,0.537
TCF7L2,3.9801,2.299,1.8879,1.2333,2.4279,1.9601,2.8622,1.1641,2.1345,1.5316,1.9415,0.9862,1.8036,2.7249,2.2573,2.6533,2.6783,1.8242,2.0569,1.7617,3.4384,3.1971,1.5998,2.4144,1.2394,3.6266,1.5998,1.884,0.8488,2.4171,2.3898,1.8996,1.3679,2.9544,2.3193,3.1701,1.4808,2.6624,2.4225,2.9747,1.7141,2.0604,1.5902,2.7465,2.6043,1.9452,2.4252,1.683,2.3193,1.2696,2.5731,2.1574,1.1382,2.6533,3.0217,1.6649,2.4805,2.6873,1.7744,2.0111,2.1247,1.0573,3.0654,1.2815,2.3135,2.3308,2.9562,0.6969,1.8683,1.7316,3.4464,2.0395,3.4156,1.9527,1.8801,2.2482
TCL1A,-2.4659,-3.3076,-3.6259,-9.9658,-4.035,-5.5735,-3.458,-3.3076,-3.0469,-5.0116,-4.2934,-5.0116,-9.9658,-5.5735,-3.3076,-2.8262,-3.1714,-5.5735,-9.9658,-3.6259,-2.9324,-2.6349,-5.5735,-2.6349,-3.1714,-9.9658,-0.8863,-3.816,-9.9658,-5.0116,-9.9658,-4.2934,-9.9658,-9.9658,-4.035,-9.9658,-9.9658,-9.9658,-4.2934,-1.685,-4.6082,-2.114,-4.6082,-4.6082,-9.9658,-3.458,-5.5735,-0.9686,-5.5735,-1.8836,-3.6259,-4.035,-2.3884,-4.2934,-3.816,-9.9658,-2.9324,-9.9658,-5.0116,-0.4325,-5.5735,1.7617,-9.9658,-9.9658,-2.7274,-4.035,-9.9658,-9.9658,-1.8314,-4.2934,-5.0116,-5.0116,-5.0116,-5.0116,-3.1714,-3.0469
